t v n o
245.03 -61.829094 0.00063068367 0.0041260947
245.03999 -61.82835 0.00063077733 0.0041241487
245.05 -61.827602 0.00063087104 0.0041222032
245.06 -61.826859 0.00063096482 0.0041202591
245.07001 -61.826115 0.00063105859 0.0041183159
245.08 -61.825367 0.00063115236 0.0041163736
245.09 -61.824623 0.00063124619 0.0041144323
245.10001 -61.823875 0.00063134008 0.0041124918
245.11 -61.823132 0.00063143397 0.0041105528
245.12 -61.822384 0.00063152792 0.0041086143
245.13 -61.821636 0.00063162186 0.0041066771
245.14 -61.820892 0.00063171581 0.0041047405
245.14999 -61.820145 0.00063180987 0.0041028052
245.16 -61.819397 0.00063190388 0.0041008708
245.17 -61.818653 0.000631998 0.0040989374
245.17999 -61.817905 0.00063209207 0.0040970049
245.19 -61.817158 0.00063218625 0.0040950738
245.2 -61.81641 0.00063228043 0.0040931432
245.21001 -61.815662 0.00063237461 0.0040912139
245.22 -61.814915 0.00063246884 0.0040892852
245.23 -61.814167 0.00063256308 0.0040873578
245.24001 -61.813419 0.00063265738 0.0040854313
245.25 -61.812672 0.00063275173 0.0040835058
245.25999 -61.811924 0.00063284609 0.0040815813
245.27 -61.811176 0.00063294044 0.0040796576
245.28 -61.810429 0.00063303491 0.0040777349
245.28999 -61.809677 0.00063312933 0.0040758131
245.3 -61.808929 0.0006332238 0.0040738927
245.31 -61.808182 0.00063331833 0.0040719728
245.32001 -61.80743 0.00063341286 0.0040700543
245.33 -61.806683 0.00063350744 0.0040681367
245.34 -61.805935 0.00063360209 0.00406622
245.35001 -61.805183 0.00063369673 0.0040643038
245.36 -61.804436 0.00063379138 0.0040623895
245.37 -61.803684 0.00063388608 0.0040604756
245.38 -61.802937 0.00063398085 0.0040585627
245.39 -61.802185 0.00063407561 0.0040566507
245.39999 -61.801434 0.00063417037 0.0040547396
245.41 -61.800686 0.00063426525 0.0040528299
245.42 -61.799934 0.00063436007 0.0040509212
245.42999 -61.799183 0.00063445501 0.0040490129
245.44 -61.798435 0.00063454988 0.004047106
245.45 -61.797684 0.00063464488 0.0040452001
245.46001 -61.796932 0.00063473987 0.004043295
245.47 -61.796181 0.00063483487 0.004041391
245.48 -61.795429 0.00063492992 0.0040394878
245.49001 -61.794678 0.00063502503 0.0040375856
245.5 -61.793926 0.00063512014 0.0040356843
245.50999 -61.793175 0.00063521531 0.0040337839
245.52 -61.792423 0.00063531048 0.0040318849
245.53 -61.791672 0.00063540571 0.0040299864
245.53999 -61.79092 0.00063550094 0.0040280893
245.55 -61.790165 0.00063559623 0.0040261927
245.56 -61.789413 0.00063569157 0.0040242975
245.57001 -61.788662 0.00063578691 0.0040224032
245.58 -61.78791 0.00063588232 0.0040205098
245.59 -61.787155 0.00063597772 0.0040186173
245.60001 -61.786404 0.00063607318 0.0040167253
245.61 -61.785648 0.00063616864 0.0040148352
245.62 -61.784897 0.00063626416 0.0040129456
245.63 -61.784142 0.00063635968 0.0040110569
245.64 -61.78339 0.00063645531 0.0040091691
245.64999 -61.782635 0.00063655089 0.0040072822
245.66 -61.781879 0.00063664652 0.0040053967
245.67 -61.781128 0.00063674222 0.0040035117
245.67999 -61.780373 0.00063683797 0.0040016281
245.69 -61.779617 0.00063693366 0.003999745
245.7 -61.778862 0.00063702947 0.0039978633
245.71001 -61.778111 0.00063712528 0.003995982
245.72 -61.777355 0.00063722115 0.0039941021
245.73 -61.7766 0.00063731702 0.0039922232
245.74001 -61.775845 0.00063741294 0.0039903452
245.75 -61.775089 0.00063750887 0.0039884681
245.75999 -61.774334 0.00063760486 0.0039865919
245.77 -61.773579 0.0006377009 0.0039847167
245.78 -61.77282 0.00063779694 0.0039828424
245.78999 -61.772064 0.00063789304 0.0039809691
245.8 -61.771309 0.00063798914 0.0039790967
245.81 -61.770554 0.0006380853 0.0039772252
245.82001 -61.769794 0.00063818152 0.0039753546
245.83 -61.769039 0.00063827774 0.0039734854
245.84 -61.768284 0.00063837395 0.0039716167
245.85001 -61.767525 0.00063847029 0.003969749
245.86 -61.766769 0.00063856656 0.0039678826
245.87 -61.76601 0.00063866295 0.0039660167
245.88 -61.765255 0.00063875935 0.0039641522
245.89 -61.764496 0.0006388558 0.0039622881
245.89999 -61.763737 0.00063895225 0.0039604255
245.91 -61.762981 0.00063904875 0.0039585633
245.92 -61.762222 0.00063914526 0.0039567025
245.92999 -61.761463 0.00063924183 0.0039548427
245.94 -61.760704 0.00063933845 0.0039529833
245.95 -61.759945 0.00063943508 0.0039511253
245.96001 -61.75919 0.00063953176 0.0039492683
245.97 -61.75843 0.00063962844 0.0039474121
245.98 -61.757671 0.00063972524 0.0039455569
245.99001 -61.756912 0.00063982198 0.0039437027
246 -61.756149 0.00063991884 0.0039418489
246.00999 -61.75539 0.00064001564 0.0039399965
246.02 -61.754631 0.00064011256 0.003938145
246.03 -61.753872 0.00064020947 0.0039362945
246.03999 -61.753113 0.00064030645 0.0039344449
246.05 -61.75235 0.00064040342 0.0039325962
246.06 -61.751591 0.00064050045 0.0039307489
246.07001 -61.750832 0.00064059754 0.0039289021
246.08 -61.750069 0.00064069463 0.0039270562
246.09 -61.74931 0.00064079172 0.0039252113
246.10001 -61.748547 0.00064088893 0.0039233672
246.11 -61.747787 0.00064098614 0.0039215242
246.12 -61.747025 0.0006410834 0.003919682
246.13 -61.746262 0.00064118067 0.0039178412
246.14 -61.745502 0.00064127799 0.0039160009
246.14999 -61.74474 0.00064137531 0.0039141616
246.16 -61.743977 0.0006414727 0.0039123232
246.17 -61.743214 0.00064157014 0.0039104861
246.17999 -61.742451 0.00064166758 0.0039086496
246.19 -61.741688 0.00064176513 0.0039068139
246.2 -61.740925 0.00064186263 0.0039049794
246.21001 -61.740162 0.00064196019 0.0039031457
246.22 -61.739399 0.0006420578 0.0039013131
246.23 -61.738636 0.00064215547 0.0038994811
246.24001 -61.737873 0.00064225314 0.0038976504
246.25 -61.73711 0.00064235087 0.0038958206
246.25999 -61.736343 0.00064244861 0.0038939915
246.27 -61.73558 0.00064254639 0.0038921635
246.28 -61.734818 0.00064264424 0.0038903365
246.28999 -61.734051 0.00064274209 0.0038885102
246.3 -61.733288 0.00064283999 0.003886685
246.31 -61.732521 0.00064293796 0.0038848608
246.32001 -61.731758 0.00064303592 0.0038830373
246.33 -61.730991 0.00064313394 0.0038812149
246.34 -61.730228 0.00064323202 0.0038793932
246.35001 -61.729462 0.0006433301 0.0038775727
246.36 -61.728695 0.00064342824 0.0038757531
246.37 -61.727928 0.00064352638 0.0038739343
246.38 -61.727161 0.00064362457 0.0038721166
246.39 -61.726398 0.00064372283 0.0038702996
246.39999 -61.725632 0.00064382114 0.0038684837
246.41 -61.724865 0.00064391945 0.0038666686
246.42 -61.724098 0.00064401777 0.0038648546
246.42999 -61.723331 0.0006441162 0.0038630413
246.44 -61.722561 0.00064421463 0.0038612292
246.45 -61.721794 0.00064431311 0.0038594177
246.46001 -61.721027 0.0006444116 0.0038576073
246.47 -61.720261 0.00064451015 0.0038557979
246.48 -61.71949 0.00064460875 0.0038539893
246.49001 -61.718723 0.00064470735 0.0038521816
246.5 -61.717957 0.00064480602 0.0038503751
246.50999 -61.717186 0.00064490474 0.0038485692
246.52 -61.716419 0.00064500346 0.0038467643
246.53 -61.715649 0.00064510223 0.0038449604
246.53999 -61.714878 0.00064520107 0.0038431573
246.55 -61.714111 0.00064529991 0.0038413552
246.56 -61.713341 0.0006453988 0.003839554
246.57001 -61.71257 0.00064549776 0.0038377538
246.58 -61.7118 0.00064559671 0.0038359542
246.59 -61.711033 0.00064569572 0.0038341559
246.60001 -61.710262 0.00064579479 0.0038323584
246.61 -61.709492 0.00064589386 0.0038305619
246.62 -61.708721 0.00064599299 0.0038287661
246.63 -61.707951 0.00064609217 0.0038269714
246.64 -61.707176 0.00064619136 0.0038251774
246.64999 -61.706406 0.0006462906 0.0038233844
246.66 -61.705635 0.0006463899 0.0038215925
246.67 -61.704865 0.00064648926 0.0038198014
246.67999 -61.70409 0.00064658863 0.0038180111
246.69 -61.70332 0.00064668799 0.0038162218
246.7 -61.702549 0.00064678746 0.0038144335
246.71001 -61.701775 0.00064688694 0.003812646
246.72 -61.701004 0.00064698647 0.0038108595
246.73 -61.70023 0.00064708607 0.0038090739
246.74001 -61.699455 0.00064718566 0.0038072891
246.75 -61.698685 0.00064728531 0.0038055053
246.75999 -61.69791 0.00064738496 0.0038037223
246.77 -61.697136 0.00064748473 0.0038019405
246.78 -61.696362 0.0006475845 0.0038001593
246.78999 -61.695587 0.00064768433 0.0037983791
246.8 -61.694813 0.00064778415 0.0037965998
246.81 -61.694038 0.00064788404 0.0037948214
246.82001 -61.693264 0.00064798398 0.003793044
246.83 -61.69249 0.00064808392 0.0037912675
246.84 -61.691715 0.00064818398 0.0037894917
246.85001 -61.690941 0.00064828404 0.0037877171
246.86 -61.690163 0.0006483841 0.0037859431
246.87 -61.689388 0.00064848427 0.0037841704
246.88 -61.688614 0.00064858445 0.0037823983
246.89 -61.687836 0.00064868463 0.0037806272
246.89999 -61.687061 0.00064878492 0.0037788569
246.91 -61.686283 0.00064888521 0.0037770877
246.92 -61.685509 0.00064898556 0.0037753193
246.92999 -61.684731 0.00064908597 0.0037735517
246.94 -61.683952 0.00064918638 0.0037717852
246.95 -61.683174 0.00064928684 0.0037700194
246.96001 -61.6824 0.00064938737 0.0037682545
246.97 -61.681622 0.00064948789 0.0037664908
246.98 -61.680843 0.00064958853 0.0037647279
246.99001 -61.680065 0.00064968911 0.0037629656
247 -61.679287 0.00064978981 0.0037612044
247.00999 -61.678509 0.00064989057 0.0037594442
247.02 -61.677731 0.00064999133 0.0037576847
247.03 -61.676949 0.00065009209 0.0037559262
247.03999 -61.67617 0.00065019296 0.0037541687
247.05 -61.675392 0.00065029383 0.003752412
247.06 -61.67461 0.00065039477 0.003750656
247.07001 -61.673832 0.00065049576 0.0037489012
247.08 -61.67305 0.0006505968 0.0037471473
247.09 -61.672272 0.00065069785 0.0037453941
247.10001 -61.67149 0.00065079896 0.0037436418
247.11 -61.670712 0.00065090013 0.0037418904
247.12 -61.66993 0.00065100129 0.00374014
247.13 -61.669147 0.00065110251 0.0037383905
247.14 -61.668365 0.00065120379 0.003736642
247.14999 -61.667583 0.00065130513 0.0037348941
247.16 -61.666801 0.00065140647 0.0037331472
247.17 -61.666019 0.00065150787 0.0037314012
247.17999 -61.665237 0.00065160933 0.0037296561
247.19 -61.664455 0.00065171084 0.003727912
247.2 -61.663673 0.00065181236 0.0037261688
247.21001 -61.662891 0.00065191399 0.0037244263
247.22 -61.662106 0.00065201556 0.0037226847
247.23 -61.661324 0.00065211725 0.003720944
247.24001 -61.660542 0.00065221899 0.0037192043
247.25 -61.659756 0.00065232074 0.0037174656
247.25999 -61.658974 0.00065242255 0.0037157275
247.27 -61.658188 0.00065252435 0.0037139906
247.28 -61.657402 0.00065262627 0.0037122543
247.28999 -61.65662 0.00065272819 0.0037105191
247.3 -61.655834 0.00065283017 0.0037087845
247.31 -61.655048 0.00065293221 0.003707051
247.32001 -61.654263 0.00065303425 0.0037053183
247.33 -61.653477 0.00065313641 0.0037035865
247.34 -61.652691 0.00065323856 0.0037018557
247.35001 -61.651905 0.00065334077 0.0037001257
247.36 -61.651119 0.00065344298 0.0036983967
247.37 -61.650333 0.00065354531 0.0036966684
247.38 -61.649548 0.00065364764 0.0036949411
247.39 -61.648758 0.00065375003 0.0036932146
247.39999 -61.647972 0.00065385248 0.0036914891
247.41 -61.647182 0.00065395492 0.0036897643
247.42 -61.646397 0.00065405742 0.0036880404
247.42999 -61.645607 0.00065415999 0.0036863175
247.44 -61.644821 0.00065426261 0.0036845955
247.45 -61.644032 0.00065436529 0.0036828744
247.46001 -61.643242 0.00065446796 0.003681154
247.47 -61.642456 0.0006545707 0.0036794345
247.48 -61.641666 0.00065467349 0.003677716
247.49001 -61.640877 0.00065477635 0.0036759984
247.5 -61.640087 0.00065487926 0.0036742818
247.50999 -61.639297 0.00065498217 0.0036725658
247.52 -61.638508 0.00065508514 0.0036708508
247.53 -61.637714 0.00065518817 0.0036691367
247.53999 -61.636925 0.00065529125 0.0036674233
247.55 -61.636135 0.0006553944 0.0036657108
247.56 -61.635345 0.00065549754 0.0036639993
247.57001 -61.634552 0.00065560074 0.0036622887
247.58 -61.633762 0.000655704 0.003660579
247.59 -61.632969 0.00065580732 0.00365887
247.60001 -61.632175 0.0006559107 0.003657162
247.61 -61.631386 0.00065601408 0.0036554548
247.62 -61.630592 0.00065611751 0.0036537487
247.63 -61.629799 0.000656221 0.0036520432
247.64 -61.629005 0.00065632456 0.0036503386
247.64999 -61.628212 0.00065642816 0.003648635
247.66 -61.627419 0.00065653177 0.0036469321
247.67 -61.626625 0.0006566355 0.0036452301
247.67999 -61.625832 0.00065673923 0.0036435293
247.69 -61.625038 0.00065684301 0.0036418289
247.7 -61.624245 0.0006569468 0.0036401297
247.71001 -61.623447 0.0006570507 0.0036384312
247.72 -61.622654 0.0006571546 0.0036367336
247.73 -61.621861 0.00065725861 0.003635037
247.74001 -61.621063 0.00065736263 0.0036333411
247.75 -61.620266 0.00065746671 0.003631646
247.75999 -61.619473 0.00065757078 0.003629952
247.77 -61.618675 0.00065767497 0.0036282586
247.78 -61.617878 0.00065777916 0.0036265664
247.78999 -61.617081 0.00065788347 0.0036248749
247.8 -61.616283 0.00065798778 0.003623184
247.81 -61.615486 0.00065809215 0.0036214944
247.82001 -61.614689 0.00065819651 0.0036198054
247.83 -61.613892 0.000658301 0.0036181174
247.84 -61.613094 0.00065840554 0.0036164301
247.85001 -61.612297 0.00065851008 0.0036147439
247.86 -61.6115 0.00065861468 0.0036130585
247.87 -61.610699 0.00065871933 0.0036113737
247.88 -61.609901 0.00065882405 0.0036096901
247.89 -61.6091 0.00065892882 0.0036080072
247.89999 -61.608303 0.0006590336 0.003606325
247.91 -61.607502 0.00065913843 0.003604644
247.92 -61.606701 0.00065924338 0.0036029636
247.92999 -61.6059 0.00065934833 0.0036012842
247.94 -61.605099 0.00065945333 0.0035996055
247.95 -61.604301 0.0006595584 0.0035979277
247.96001 -61.6035 0.00065966346 0.0035962509
247.97 -61.602695 0.00065976864 0.003594575
247.98 -61.601894 0.00065987383 0.0035928998
247.99001 -61.601093 0.00065997912 0.0035912255
248 -61.600292 0.00066008442 0.0035895521
248.00999 -61.599487 0.00066018978 0.0035878795
248.02 -61.598686 0.00066029519 0.0035862077
248.03 -61.597881 0.00066040066 0.003584537
248.03999 -61.59708 0.00066050619 0.0035828669
248.05 -61.596275 0.00066061172 0.0035811977
248.06 -61.595474 0.00066071737 0.0035795295
248.07001 -61.594669 0.00066082302 0.0035778619
248.08 -61.593864 0.00066092872 0.0035761953
248.09 -61.59306 0.00066103449 0.0035745297
248.10001 -61.592255 0.00066114031 0.0035728647
248.11 -61.59145 0.00066124619 0.0035712007
248.12 -61.590645 0.00066135213 0.0035695373
248.13 -61.58984 0.00066145812 0.0035678751
248.14 -61.589031 0.00066156412 0.0035662137
248.14999 -61.588226 0.00066167023 0.0035645529
248.16 -61.587421 0.00066177634 0.003562893
248.17 -61.586613 0.00066188251 0.0035612341
248.17999 -61.585804 0.00066198874 0.0035595761
248.19 -61.584999 0.00066209503 0.0035579188
248.2 -61.58419 0.00066220138 0.0035562625
248.21001 -61.583382 0.00066230778 0.0035546068
248.22 -61.582573 0.00066241424 0.0035529521
248.23 -61.581768 0.00066252076 0.0035512983
248.24001 -61.580959 0.00066262728 0.0035496452
248.25 -61.580147 0.00066273392 0.003547993
248.25999 -61.579338 0.00066284055 0.0035463418
248.27 -61.578529 0.00066294731 0.0035446913
248.28 -61.577721 0.00066305406 0.0035430416
248.28999 -61.576908 0.00066316087 0.003541393
248.3 -61.576099 0.00066326774 0.003539745
248.31 -61.575287 0.00066337467 0.003538098
248.32001 -61.574478 0.00066348165 0.0035364516
248.33 -61.573666 0.0006635887 0.0035348062
248.34 -61.572853 0.0006636958 0.0035331617
248.35001 -61.572041 0.00066380296 0.0035315179
248.36 -61.571232 0.00066391018 0.0035298751
248.37 -61.570419 0.0006640174 0.0035282329
248.38 -61.569607 0.00066412473 0.0035265917
248.39 -61.56879 0.00066423207 0.0035249514
248.39999 -61.567978 0.00066433952 0.0035233118
248.41 -61.567165 0.00066444697 0.0035216731
248.42 -61.566353 0.00066455448 0.0035200354
248.42999 -61.565536 0.0006646621 0.0035183984
248.44 -61.564724 0.00066476973 0.0035167621
248.45 -61.563908 0.00066487741 0.0035151269
248.46001 -61.563091 0.00066498516 0.0035134924
248.47 -61.562279 0.00066509296 0.0035118586
248.48 -61.561462 0.00066520082 0.0035102258
248.49001 -61.560646 0.00066530873 0.0035085939
248.5 -61.55983 0.00066541671 0.0035069627
248.50999 -61.559013 0.00066552474 0.0035053324
248.52 -61.558197 0.00066563283 0.003503703
248.53 -61.557377 0.00066574098 0.0035020744
248.53999 -61.556561 0.00066584919 0.0035004464
248.55 -61.555744 0.00066595746 0.0034988194
248.56 -61.554924 0.00066606572 0.0034971933
248.57001 -61.554108 0.00066617411 0.0034955679
248.58 -61.553288 0.00066628255 0.0034939435
248.59 -61.552467 0.00066639099 0.00349232
248.60001 -61.551651 0.00066649955 0.0034906971
248.61 -61.550831 0.00066660816 0.0034890752
248.62 -61.550011 0.00066671678 0.003487454
248.63 -61.549191 0.00066682551 0.0034858338
248.64 -61.54837 0.00066693424 0.0034842142
248.64999 -61.547546 0.00066704309 0.0034825956
248.66 -61.546726 0.000667152 0.0034809776
248.67 -61.545906 0.0006672609 0.0034793606
248.67999 -61.545082 0.00066736992 0.0034777445
248.69 -61.544262 0.00066747895 0.0034761291
248.7 -61.543438 0.00066758809 0.0034745147
248.71001 -61.542618 0.00066769723 0.0034729009
248.72 -61.541794 0.00066780648 0.0034712881
248.73 -61.54097 0.00066791574 0.003469676
248.74001 -61.540146 0.00066802511 0.0034680648
248.75 -61.539322 0.00066813454 0.0034664546
248.75999 -61.538498 0.00066824397 0.003464845
248.77 -61.537674 0.00066835352 0.0034632361
248.78 -61.53685 0.00066846306 0.0034616282
248.78999 -61.536022 0.00066857273 0.0034600212
248.8 -61.535198 0.00066868245 0.0034584149
248.81 -61.53437 0.00066879217 0.0034568096
248.82001 -61.533546 0.00066890201 0.0034552049
248.83 -61.532719 0.0006690119 0.0034536012
248.84 -61.531891 0.0006691218 0.0034519981
248.85001 -61.531067 0.00066923181 0.003450396
248.86 -61.530239 0.00066934188 0.0034487946
248.87 -61.529411 0.00066945201 0.0034471941
248.88 -61.52858 0.0006695622 0.0034455943
248.89 -61.527752 0.00066967239 0.0034439955
248.89999 -61.526924 0.00066978269 0.0034423976
248.91 -61.526096 0.00066989305 0.0034408004
248.92 -61.525265 0.00067000347 0.0034392038
248.92999 -61.524437 0.00067011395 0.0034376082
248.94 -61.523605 0.00067022449 0.0034360136
248.95 -61.522774 0.00067033514 0.0034344196
248.96001 -61.521946 0.00067044579 0.0034328264
248.97 -61.521114 0.0006705565 0.003431234
248.98 -61.520283 0.00067066727 0.0034296426
248.99001 -61.519451 0.00067077816 0.0034280519
249 -61.51862 0.00067088904 0.0034264619
249.00999 -61.517784 0.00067100005 0.0034248729
249.02 -61.516953 0.00067111105 0.0034232847
249.03 -61.516121 0.00067122217 0.0034216973
249.03999 -61.515285 0.00067133328 0.0034201106
249.05 -61.514454 0.00067144452 0.0034185247
249.06 -61.513618 0.00067155581 0.0034169399
249.07001 -61.512783 0.00067166716 0.0034153557
249.08 -61.511948 0.00067177857 0.0034137724
249.09 -61.511112 0.00067189004 0.0034121899
249.10001 -61.510277 0.00067200157 0.003410608
249.11 -61.509441 0.00067211315 0.0034090271
249.12 -61.508606 0.00067222485 0.0034074469
